unique_id,ds,current_1_stack,room_temperature,h2_side_outlet_temp_1_stack,o2_side_outlet_temp_1_stack,lye_supply_to_electrolyzer_temp,lye_concentration,dm_water_conductivity,lye_flow_to_1_stack,dm_water_flow_from_b_l,o2_separator_level,ldi_h2_o2_separator,pressure_o2_separator,o2_content_in_h2,h2_content_in_o2,h2_flowrate_purification_outlet,minute,hour,dayofweek,is_weekend,power_intensity
stack1_h2_separator_level,2025-01-06 23:13:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:14:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:15:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:16:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:17:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:18:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:19:00,0.0,24.75,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:20:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:21:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:22:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:23:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:24:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:25:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:26:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:27:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:28:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:29:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:30:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:31:00,0.0,24.5,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:32:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:33:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:34:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:35:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:36:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:37:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:38:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:39:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:40:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:41:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:42:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:43:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:44:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:45:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:46:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:47:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:48:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:49:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:50:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:51:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:52:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:53:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:54:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:55:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:56:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:57:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:58:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,23,0,0,0.0
stack1_h2_separator_level,2025-01-06 23:59:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,23,0,0,0.0
stack1_h2_separator_level,2025-01-07 00:00:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:01:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:02:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:03:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:04:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:05:00,0.0,25.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:06:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:07:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:08:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:09:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:10:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:11:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:12:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:13:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:14:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:15:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:16:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:17:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:18:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:19:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:20:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:21:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:22:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:23:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:24:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:25:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:26:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:27:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:28:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:29:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:30:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:31:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:32:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:33:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:34:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:35:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:36:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:37:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:38:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:39:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:40:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:41:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:42:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:43:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:44:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:45:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:46:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:47:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:48:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:49:00,0.0,24.75,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:50:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:51:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:52:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:53:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:54:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:55:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:56:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:57:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:58:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 00:59:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:00:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:01:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:02:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:03:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:04:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:05:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:06:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:07:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:08:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:09:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:10:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:11:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:12:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:13:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:14:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:15:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:16:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:17:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:18:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:19:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:20:00,0.0,25.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:21:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:22:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:23:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:24:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:25:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:26:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:27:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:28:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:29:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:30:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:31:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:32:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:33:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,1,0,0.0
stack1_h2_separator_level,2025-01-07 01:34:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,1,0,0.0
